# (c) Die Bundeswahlleiterin, Statistische Ämter des Bundes und der Länder, Wiesbaden 2024;;;;;;;;;;;;;;;;
# Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 21. Deutschen Bundestag (gemäß 27. Gesetz zur Änderung des Bundeswahlgesetzes vom 07.03.2024 (BGBl. 2024 I Nr. 91) und Bekanntmachung zur Wahlkreiseinteilung vom 27.12.2024 (BGBl. 2024 I Nr. 437));;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 30.11.2024;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5355;096;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Franzburg-Richtenberg;Velgast;;;;18469;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5355;097;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Franzburg-Richtenberg;Weitenhagen;;;;18461;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5355;098;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Franzburg-Richtenberg;Wendisch Baggendorf;;;;18513;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5356;023;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Miltzow;Elmenhorst;;;;18510;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5356;090;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Miltzow;Sundhagen;;;;18519;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5356;102;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Miltzow;Wittenhagen;;;;18510;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;006;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Baabe, Ostseebad;;;;18586;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;031;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Göhren, Ostseebad;;;;18586;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;048;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Lancken-Granitz;;;;18586;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;084;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Sellin, Ostseebad;;;;18586;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;106;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Zirkow;;;;18528;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5357;107;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Mönchgut-Granitz;Mönchgut, Ostseebad;;;;18586;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;036;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Groß Kordshagen;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;041;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Jakobsdorf;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;054;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Lüssow;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;060;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Niepars;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;061;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Pantelitz;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;087;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Steinhagen;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;099;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Wendorf;;;;18442;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5358;104;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Niepars;Zarrendorf;;;;18510;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;004;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Altenkirchen;;;;18556;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;013;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Breege;;;;18556;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;019;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Dranske;;;;18556;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;030;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Glowe, Ostseebad;;;;18551;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;052;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Lohme;;;;18551;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;071;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Putgarten;;;;18556;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;078;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Sagard;;;;18551;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5359;101;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Nord-Rügen;Wiek;;;;18556;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;007;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Bad Sülze, Stadt;;;;18334;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;015;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Dettmannsdorf;;;;18334;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;016;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Deyelsdorf;;;;18513;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;020;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Drechow;;;;18465;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;022;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Eixen;;;;18334;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;032;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Grammendorf;;;;18513;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;033;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Gransebieth;;;;18513;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;039;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Hugoldsdorf;;;;18465;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;050;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Lindholz;;;;18334;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5360;093;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Recknitz-Trebeltal;Tribsees, Stadt;;;;18465;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5361;001;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Ribnitz-Damgarten;Ahrenshagen-Daskow;;;;18320;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5361;075;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Ribnitz-Damgarten;Ribnitz-Damgarten, Bernsteinstadt;;;;18311;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5361;082;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Ribnitz-Damgarten;Schlemmin;;;;18320;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5361;085;Mecklenburg-Vorpommern;;Vorpommern-Rügen;Ribnitz-Damgarten;Semlow;;;;18334;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;003;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Altefähr;;;;18573;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;021;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Dreschvitz;;;;18573;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;028;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Gingst;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;040;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Insel Hiddensee, Seebad;;;;18565;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;045;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Kluis;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;059;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Neuenkirchen;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;073;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Rambin;;;;18573;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;079;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Samtens;;;;18573;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;081;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Schaprode;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;092;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Trent;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;73;5362;095;Mecklenburg-Vorpommern;;Vorpommern-Rügen;West-Rügen;Ummanz;;;;18569;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;0000;039;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Greifswald, Universitäts- und Hansestadt;;;;17489;*****
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;008;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Behrenhoff;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;025;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Dargelin;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;027;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Dersekow;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;050;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Hinrichshagen;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;076;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Levenhagen;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;091;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Mesekenhagen;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;102;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Neuenkirchen;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;141;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Wackerow;;;;17498;
015;Vorpommern-Rügen – Vorpommern-Greifswald I;13;0;75;5555;142;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Landhagen;Weitenhagen;;;;17498;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;0000;033;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;;Feldberger Seenlandschaft;;;;17258;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;0000;107;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;;Neubrandenburg, Vier-Tore-Stadt;;;;17033;*****
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5152;028;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Friedland;Datzetal;;;;17099;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5152;035;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Friedland;Friedland, Stadt;;;;17098;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5152;037;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Friedland;Galenbeck;;;;17099;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;009;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Beseritz;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;010;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Blankenhof;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;019;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Brunn;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;104;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Neddemin;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;108;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Neuenkirchen;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;111;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Neverin;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;140;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Sponholz;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;141;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Staven;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;145;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Trollenhagen;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;161;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Woggersin;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;166;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Wulkenzin;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5157;170;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neverin;Zirzow;;;;17039;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;021;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Burg Stargard, Stadt;;;;17094;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;026;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Cölpin;;;;17094;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;055;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Groß Nemerow;;;;17094;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;067;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Holldorf;;;;17094;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;090;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Lindetal;;;;17349;*****
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5161;117;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stargarder Land;Pragsdorf;;;;17094;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;054;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Groß Miltzow;;;;17349;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;083;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Kublank;;;;17349;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;105;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Neetzka;;;;17349;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;130;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Schönbeck;;;;17349;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;132;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Schönhausen;;;;17337;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;153;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Voigtsdorf;;;;17349;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;71;5164;164;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Woldegk;Woldegk, Windmühlenstadt;;;;17348;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;0000;005;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Anklam, Hansestadt;;;;17389;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;0000;049;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Heringsdorf, Ostseebad;;;;17424;*****
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;0000;105;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Pasewalk, Stadt;;;;17309;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;0000;130;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Strasburg (Uckermark), Stadt;;;;17335;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;0000;136;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;;Ueckermünde, Seebad , Stadt;;;;17373;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;021;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Buggenhagen;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;072;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Krummin;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;074;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Lassan, Stadt;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;087;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Lütow;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;124;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Sauzin;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;144;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Wolgast, Stadt;;;;17438;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5551;147;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Peenestrom;Zemitz;;;;17440;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;001;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Ahlbeck;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;003;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Altwarp, Fischerdorf;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;031;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Eggesin, Stadt;;;;17367;*****
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;037;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Grambin;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;051;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Hintersee;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;075;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Leopoldshagen;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;078;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Liepgarten;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;084;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Lübs;;;;17379;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;085;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Luckow;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;089;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Meiersberg;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;093;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Mönkebude;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5552;139;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Am Stettiner Haff;Vogelsang-Warsin;;;;17375;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;007;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Bargischow;;;;17398;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;013;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Blesewitz;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;015;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Boldekow;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;020;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Bugewitz;;;;17398;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;022;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Butzow;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;029;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Ducherow;;;;17398;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;053;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Iven;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;068;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Krien;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;073;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Krusenfelde;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;088;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Medow;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;098;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Neu Kosenow;;;;17398;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;101;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Neuenkirchen;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;110;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Postlow;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;116;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Rossin;;;;17398;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;122;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Sarnow;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;127;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Spantekow;;;;17392;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;128;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Stolpe an der Peene;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5553;155;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Anklam-Land;Neetzow-Liepen;;;;17391;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;002;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Alt Tellin;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;009;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Bentzin;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;023;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Daberkow;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;054;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Jarmen, Stadt;;;;17126;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;070;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Kruckow;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;134;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Tutow;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5554;140;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Jarmen-Tutow;Völschow;;;;17129;
016;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ;13;0;75;5556;011;Mecklenburg-Vorpommern;;Vorpommern-Greifswald;Löcknitz-Penkun;Bergholz;;;;17321;
