Wahl,Ebene,WK-Nr,WK-Name,Ebene,AGS,Ortname,Briefwahl_Sonderfall,genaue Briefwahlzuordung,A1,A2,A3,Wahlberechtigte,Wähler,B1,Briefwähler,ungültige_1,gültige_1,AfD_1,SPD_1,CDU_1,FDP_1,Die Linke_1,GRÜNE_1,FREIE WÄHLER_1,Die PARTEI_1,Volt_1,PdH_1,MLPD_1,BÜNDNIS DEUTSCHLAND_1,BSW_1,EB:Busse_1,EB:Mauer_1,EB:Schubert_1,ungültige_2,gültige_2,AfD_2,SPD_2,CDU_2,FDP_2,Die Linke_2,GRÜNE_2,FREIE WÄHLER_2,Tierschutzpartei_2,Die PARTEI_2,PIRATEN_2,Volt_2,PdH_2,MLPD_2,BÜNDNIS DEUTSCHLAND_2,BSW_2,,Wahlbeteiligung,B1 in %,Briefwähler in %,ungültige_1 in %,gültige_1 in %,AfD_1 in %,SPD_1 in %,CDU_1 in %,FDP_1 in %,Die Linke_1 in %,GRÜNE_1 in %,FREIE WÄHLER_1 in %,Die PARTEI_1 in %,Volt_1 in %,PdH_1 in %,MLPD_1 in %,BÜNDNIS DEUTSCHLAND_1 in %,BSW_1 in %,EB:Busse_1 in %,EB:Mauer_1 in %,EB:Schubert_1 in %,ungültige_2 in %,gültige_2 in %,AfD_2 in %,SPD_2 in %,CDU_2 in %,FDP_2 in %,Die Linke_2 in %,GRÜNE_2 in %,FREIE WÄHLER_2 in %,Tierschutzpartei_2 in %,Die PARTEI_2 in %,PIRATEN_2 in %,Volt_2 in %,PdH_2 in %,MLPD_2 in %,BÜNDNIS DEUTSCHLAND_2 in %,BSW_2 in %
BW25,WK,163,Erzgebirgskreis I,GE,14521630,Thermalbad Wiesenbad,,,2178,500,0,2678,2183,479,477,29,2154,1070,101,555,24,133,30,86,x,x,x,x,x,128,x,x,27,28,2155,1065,100,485,35,117,44,65,21,6,1,4,0,0,5,207,,82,22,22,1,99,50,5,26,1,6,1,4,x,x,x,x,x,6,x,x,1,1,99,49,5,23,2,5,2,3,1,0,0,0,0,0,0,10
BW25,WK,163,Erzgebirgskreis I,GE,14521640,"Thum, Stadt",,,3155,868,0,4023,3343,842,841,43,3300,1441,183,861,55,171,38,182,x,x,x,x,x,110,x,x,259,42,3301,1512,203,758,109,208,60,87,43,15,5,12,3,3,12,271,,83,25,25,1,99,44,6,26,2,5,1,6,x,x,x,x,x,3,x,x,8,1,99,46,6,23,3,6,2,3,1,1,0,0,0,0,0,8
BW25,WK,163,Erzgebirgskreis I,GE,14521670,"Wolkenstein, Stadt",,,1729,1412,0,3141,2549,1372,1369,18,2531,1094,171,687,52,147,45,81,x,x,x,x,x,200,x,x,54,13,2536,1103,160,583,64,167,64,66,21,7,4,8,0,0,4,285,,81,54,54,1,99,43,7,27,2,6,2,3,x,x,x,x,x,8,x,x,2,1,100,44,6,23,3,7,3,3,1,0,0,0,0,0,0,11
BW25,WK,163,Erzgebirgskreis I,GE,14521690,"Zschopau, Stadt, Motorradstadt",,,5579,1651,0,7230,5585,1580,1580,51,5534,2338,487,1326,149,475,120,143,x,x,x,x,x,421,x,x,75,48,5537,2293,443,1089,176,525,161,79,66,11,8,14,5,2,13,652,,77,28,28,1,99,42,9,24,3,9,2,3,x,x,x,x,x,8,x,x,1,1,99,41,8,20,3,10,3,1,1,0,0,0,0,0,0,12
BW25,WK,163,Erzgebirgskreis I,GE,14521700,Zschorlau,,,3088,1192,0,4280,3582,1152,1151,27,3555,1610,226,1136,74,188,33,97,x,x,x,x,x,174,x,x,17,27,3555,1599,231,968,113,183,54,62,38,8,2,5,2,1,6,283,,84,32,32,1,99,45,6,32,2,5,1,3,x,x,x,x,x,5,x,x,1,1,99,45,7,27,3,5,2,2,1,0,0,0,0,0,0,8
BW25,WK,164,Zwickau,GE,14524030,"Crimmitschau, Stadt",J,Gemeinde führte Briefwahl ebenfalls für Dennheritz durch.,11196,3302,0,14498,11443,3333,3318,101,11342,4668,932,2748,382,910,280,311,128,x,x,10,45,928,x,x,x,84,11359,4715,942,2434,376,1027,396,121,136,60,12,23,9,7,40,1061,,79,29,29,1,99,41,8,24,3,8,3,3,1,x,x,0,0,8,x,x,x,1,99,42,8,21,3,9,4,1,1,1,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524040,Crinitzberg,,,1202,303,0,1505,1215,285,285,8,1207,509,74,395,19,31,27,38,10,x,x,0,2,102,x,x,x,5,1210,525,75,344,31,43,39,20,6,7,0,5,1,0,3,111,,81,23,23,1,99,42,6,33,2,3,2,3,1,x,x,0,0,9,x,x,x,0,100,43,6,28,3,4,3,2,1,1,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524050,Dennheritz,,"Briefwahl der Gemeinde wurde von Crimmitschau, Stadt durchgeführt.",852,215,0,1067,762,3,,2,760,309,39,205,35,46,17,51,2,x,x,1,4,51,x,x,x,1,761,312,54,184,28,57,21,26,5,4,1,2,0,0,5,62,,71,0,x,0,100,41,5,27,5,6,2,7,0,x,x,0,1,7,x,x,x,0,100,41,7,24,4,8,3,3,1,1,0,0,0,0,1,8
BW25,WK,164,Zwickau,GE,14524060,Fraureuth,,,3090,1154,0,4244,3525,1105,1104,36,3489,1403,309,846,87,217,85,114,47,x,x,3,5,373,x,x,x,24,3501,1433,289,762,112,265,107,67,34,21,0,6,1,2,5,397,,83,31,31,1,99,40,9,24,3,6,2,3,1,x,x,0,0,11,x,x,x,1,99,41,8,22,3,8,3,2,1,1,0,0,0,0,0,11
BW25,WK,164,Zwickau,GE,14524080,"Glauchau, Stadt",,,13478,4268,0,17746,14017,4100,4063,98,13919,5101,1415,3380,616,1226,424,347,176,x,x,17,44,1173,x,x,x,70,13947,5206,1359,3054,421,1346,563,224,199,86,17,40,13,9,41,1369,,79,29,29,1,99,37,10,24,4,9,3,3,1,x,x,0,0,8,x,x,x,1,100,37,10,22,3,10,4,2,1,1,0,0,0,0,0,10
BW25,WK,164,Zwickau,GE,14524090,"Hartenstein, Stadt",,,2733,831,0,3564,3101,806,803,32,3069,1285,206,892,69,198,46,134,35,x,x,1,15,188,x,x,x,20,3081,1300,203,809,83,210,67,81,25,18,4,16,2,1,18,244,,87,26,26,1,99,42,7,29,2,7,2,4,1,x,x,0,1,6,x,x,x,1,99,42,7,26,3,7,2,3,1,1,0,1,0,0,1,8
BW25,WK,164,Zwickau,GE,14524100,Hartmannsdorf b. Kirchberg,,,826,244,0,1070,910,235,235,6,904,344,52,309,22,33,19,35,9,x,x,0,3,78,x,x,x,4,906,361,50,273,31,51,19,22,6,3,1,2,0,0,2,85,,85,26,26,1,99,38,6,34,2,4,2,4,1,x,x,0,0,9,x,x,x,0,100,40,6,30,3,6,2,2,1,0,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524110,Hirschfeld,,,738,143,0,881,769,139,138,2,767,286,70,239,25,44,15,23,3,x,x,0,3,59,x,x,x,3,766,309,53,207,28,53,22,15,3,1,0,5,0,0,1,69,,87,18,18,0,100,37,9,31,3,6,2,3,0,x,x,0,0,8,x,x,x,0,100,40,7,27,4,7,3,2,0,0,0,1,0,0,0,9
BW25,WK,164,Zwickau,GE,14524130,"Kirchberg, Stadt",,,5060,1401,0,6461,5153,1357,1356,52,5101,2290,375,1194,116,275,64,226,43,x,x,2,18,498,x,x,x,35,5118,2309,350,1075,143,314,122,116,54,16,3,7,1,1,16,591,,80,26,26,1,99,45,7,23,2,5,1,4,1,x,x,0,0,10,x,x,x,1,99,45,7,21,3,6,2,2,1,0,0,0,0,0,0,12
BW25,WK,164,Zwickau,GE,14524140,Langenbernsdorf,,,2124,770,0,2894,2521,744,741,13,2508,975,155,622,78,140,46,194,24,x,x,4,12,258,x,x,x,10,2511,1021,175,567,82,179,67,87,22,14,5,4,3,0,10,275,,87,30,29,1,100,39,6,25,3,6,2,8,1,x,x,0,1,10,x,x,x,0,100,41,7,23,3,7,3,4,1,1,0,0,0,0,0,11
BW25,WK,164,Zwickau,GE,14524150,Langenweißbach,,,1547,403,0,1950,1662,389,389,10,1652,745,119,346,48,105,29,50,12,x,x,2,2,194,x,x,x,6,1656,752,104,272,60,123,38,34,16,7,3,2,0,0,6,239,,85,23,23,1,99,45,7,21,3,6,2,3,1,x,x,0,0,12,x,x,x,0,100,45,6,16,4,7,2,2,1,0,0,0,0,0,0,14
BW25,WK,164,Zwickau,GE,14524170,Lichtentanne,,,3598,1466,0,5064,4287,1421,1421,33,4254,1629,446,1093,134,245,93,143,45,x,x,1,11,414,x,x,x,27,4260,1674,356,1020,158,292,128,66,46,26,3,12,1,1,6,471,,85,33,33,1,99,38,11,26,3,6,2,3,1,x,x,0,0,10,x,x,x,1,99,39,8,24,4,7,3,2,1,1,0,0,0,0,0,11
BW25,WK,164,Zwickau,GE,14524190,"Meerane, Stadt",,,8703,2484,0,11187,8724,2409,2405,75,8649,3560,850,2028,263,673,197,280,106,x,x,6,29,657,x,x,x,54,8670,3584,847,1769,264,741,252,210,133,41,15,26,9,5,14,760,,78,28,28,1,99,41,10,23,3,8,2,3,1,x,x,0,0,8,x,x,x,1,99,41,10,20,3,9,3,2,2,1,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524200,Mülsen,,,6663,2131,0,8794,7432,2046,2040,77,7355,2969,647,1825,210,478,125,394,55,x,x,5,27,620,x,x,x,70,7362,3066,597,1719,205,559,181,209,63,28,7,29,1,2,19,677,,85,28,27,1,99,40,9,25,3,7,2,5,1,x,x,0,0,8,x,x,x,1,99,42,8,23,3,8,3,3,1,0,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524210,Neukirchen/Pleiße,,,2469,721,0,3190,2675,702,700,36,2639,1043,239,612,73,177,48,171,29,x,x,1,8,238,x,x,x,22,2653,1084,254,550,68,230,70,61,43,13,1,4,0,1,8,266,,84,26,26,1,99,40,9,23,3,7,2,7,1,x,x,0,0,9,x,x,x,1,99,41,10,21,3,9,3,2,2,1,0,0,0,0,0,10
BW25,WK,164,Zwickau,GE,14524240,Oberwiera,,,695,147,0,842,733,143,143,5,728,268,52,218,22,48,25,15,5,x,x,0,4,71,x,x,x,3,730,274,53,184,32,48,26,14,12,3,1,6,0,0,4,73,,87,20,20,1,99,37,7,30,3,7,3,2,1,x,x,0,1,10,x,x,x,0,100,38,7,25,4,7,4,2,2,0,0,1,0,0,1,10
BW25,WK,164,Zwickau,GE,14524250,Reinsdorf,,,4012,1868,0,5880,4997,1829,1825,32,4965,1853,533,1291,118,282,97,188,55,x,x,3,12,533,x,x,x,25,4972,1905,455,1171,129,326,152,107,49,37,2,12,3,0,12,612,,85,37,37,1,99,37,11,26,2,6,2,4,1,x,x,0,0,11,x,x,x,1,100,38,9,24,3,7,3,2,1,1,0,0,0,0,0,12
BW25,WK,164,Zwickau,GE,14524260,Remse,,,1128,234,0,1362,1155,225,225,5,1150,484,80,297,49,76,22,28,9,x,x,1,4,100,x,x,x,6,1149,503,86,262,41,75,35,21,13,3,2,1,0,0,4,103,,85,19,19,0,100,42,7,26,4,7,2,2,1,x,x,0,0,9,x,x,x,1,100,44,8,23,4,7,3,2,1,0,0,0,0,0,0,9
BW25,WK,164,Zwickau,GE,14524270,Schönberg,,,638,80,0,718,638,79,76,6,632,207,40,201,32,55,17,20,6,x,x,2,3,49,x,x,x,5,633,212,49,166,33,64,17,12,10,2,2,1,2,1,4,58,,89,12,12,1,99,33,6,32,5,9,3,3,1,x,x,0,1,8,x,x,x,1,99,34,8,26,5,10,3,2,2,0,0,0,0,0,1,9
BW25,WK,164,Zwickau,GE,14524290,"Waldenburg, Stadt",,,2539,732,0,3271,2690,706,705,19,2671,957,210,671,89,215,87,134,31,x,x,5,11,261,x,x,x,19,2671,991,226,572,83,241,117,86,30,19,5,6,0,4,7,284,,82,26,26,1,99,36,8,25,3,8,3,5,1,x,x,0,0,10,x,x,x,1,99,37,9,21,3,9,4,3,1,1,0,0,0,0,0,11
BW25,WK,164,Zwickau,GE,14524300,"Werdau, Stadt",,,11988,3701,0,15689,12367,3562,3549,80,12287,5059,1138,2661,360,859,263,398,211,x,x,15,29,1294,x,x,x,60,12307,5147,1152,2394,381,985,351,226,141,103,14,39,7,6,24,1337,,79,29,29,1,99,41,9,22,3,7,2,3,2,x,x,0,0,11,x,x,x,1,100,42,9,20,3,8,3,2,1,1,0,0,0,0,0,11
BW25,WK,164,Zwickau,GE,14524310,"Wildenfels, Stadt",,,2231,660,0,2891,2465,635,634,11,2454,1093,190,599,51,145,57,84,17,x,x,1,4,213,x,x,x,10,2455,1131,165,544,66,137,79,52,23,10,3,8,1,1,1,234,,85,26,26,0,100,45,8,24,2,6,2,3,1,x,x,0,0,9,x,x,x,0,100,46,7,22,3,6,3,2,1,0,0,0,0,0,0,10
BW25,WK,164,Zwickau,GE,14524320,"Wilkau-Haßlau, Stadt",,,6038,1669,0,7707,6075,1602,1591,58,6017,2551,575,1462,139,433,97,120,67,x,x,5,17,551,x,x,x,45,6030,2603,522,1288,171,482,133,77,74,27,7,19,1,2,20,604,,79,26,26,1,99,42,10,24,2,7,2,2,1,x,x,0,0,9,x,x,x,1,99,43,9,21,3,8,2,1,1,0,0,0,0,0,0,10
BW25,WK,164,Zwickau,GE,14524330,"Zwickau, Stadt, Hochschulstadt",,,52971,14119,0,67090,51522,13616,13575,401,51121,20137,6091,11372,1242,4303,1305,1214,647,x,x,60,146,4604,x,x,x,352,51170,20378,4961,10266,1474,4949,1908,614,619,283,51,223,33,38,99,5274,,77,26,26,1,99,39,12,22,2,8,3,2,1,x,x,0,0,9,x,x,x,1,99,40,10,20,3,10,4,1,1,1,0,0,0,0,0,10
BW25,WK,165,Vogtlandkreis,GE,14523010,"Adorf/Vogtl., Stadt",,,3009,827,0,3836,3037,796,790,35,3002,1413,267,816,77,233,59,137,x,x,x,x,x,x,x,x,x,14,3023,1330,247,666,72,204,65,45,28,9,0,6,2,0,8,341,,79,26,26,1,99,47,9,27,3,8,2,5,x,x,x,x,x,x,x,x,x,1,100,44,8,22,2,7,2,2,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523020,"Auerbach/Vogtl., Stadt",,,10731,3767,0,14498,11283,3600,3592,122,11161,4630,1180,3129,229,1043,355,595,x,x,x,x,x,x,x,x,x,56,11227,4384,1018,2595,300,887,303,177,128,50,12,33,8,4,30,1298,,78,32,32,1,99,42,11,28,2,9,3,5,x,x,x,x,x,x,x,x,x,1,100,39,9,23,3,8,3,2,1,0,0,0,0,0,0,12
BW25,WK,165,Vogtlandkreis,GE,14523030,Bad Brambach,,,1011,350,0,1361,1118,344,344,17,1101,495,98,253,92,72,35,56,x,x,x,x,x,x,x,x,x,11,1107,483,97,225,25,58,37,17,12,6,1,1,1,1,4,139,,82,31,31,2,99,45,9,23,8,7,3,5,x,x,x,x,x,x,x,x,x,1,99,44,9,20,2,5,3,2,1,1,0,0,0,0,0,13
BW25,WK,165,Vogtlandkreis,GE,14523040,"Bad Elster, Stadt",,,2102,831,0,2933,2299,799,798,31,2268,874,267,653,74,217,87,96,x,x,x,x,x,x,x,x,x,13,2286,784,240,516,81,163,87,36,29,13,2,10,3,2,6,314,,78,35,35,1,99,39,12,29,3,10,4,4,x,x,x,x,x,x,x,x,x,1,99,34,11,23,4,7,4,2,1,1,0,0,0,0,0,14
BW25,WK,165,Vogtlandkreis,GE,14523050,Bergen,,,589,188,0,777,642,176,176,9,633,275,65,182,15,47,18,31,x,x,x,x,x,x,x,x,x,4,638,262,55,149,23,43,18,6,4,2,1,0,0,0,0,75,,83,27,27,1,99,43,10,29,2,7,3,5,x,x,x,x,x,x,x,x,x,1,99,41,9,23,4,7,3,1,1,0,0,0,0,0,0,12
BW25,WK,165,Vogtlandkreis,GE,14523060,Bösenbrunn,,,645,245,0,890,753,239,237,3,750,341,69,196,19,72,28,25,x,x,x,x,x,x,x,x,x,3,750,319,64,154,18,55,26,10,6,7,1,1,2,2,1,84,,85,32,31,0,100,46,9,26,3,10,4,3,x,x,x,x,x,x,x,x,x,0,100,43,9,21,2,7,4,1,1,1,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523080,Eichigt,,,734,252,0,986,839,246,243,4,835,440,67,194,16,75,17,26,x,x,x,x,x,x,x,x,x,3,836,411,54,152,26,61,20,11,8,3,3,5,0,0,1,81,,85,29,29,1,100,53,8,23,2,9,2,3,x,x,x,x,x,x,x,x,x,0,100,49,7,18,3,7,2,1,1,0,0,1,0,0,0,10
BW25,WK,165,Vogtlandkreis,GE,14523090,Ellefeld,,,1392,586,0,1978,1663,565,563,20,1643,685,147,539,26,117,46,83,x,x,x,x,x,x,x,x,x,12,1651,647,136,439,42,110,47,27,28,7,2,2,2,1,12,149,,84,34,34,1,99,42,9,33,2,7,3,5,x,x,x,x,x,x,x,x,x,1,99,39,8,27,3,7,3,2,2,0,0,0,0,0,1,9
BW25,WK,165,Vogtlandkreis,GE,14523100,"Elsterberg, Stadt",,,2360,751,0,3111,2563,738,738,29,2534,1106,363,645,58,224,50,88,x,x,x,x,x,x,x,x,x,10,2553,1060,253,590,77,187,62,37,31,10,3,8,1,2,3,229,,82,29,29,1,99,44,14,26,2,9,2,4,x,x,x,x,x,x,x,x,x,0,100,42,10,23,3,7,2,1,1,0,0,0,0,0,0,9
BW25,WK,165,Vogtlandkreis,GE,14523120,"Falkenstein/Vogtl., Stadt",,,4599,1661,0,6260,4845,1590,1585,49,4796,2049,450,1416,95,451,121,214,x,x,x,x,x,x,x,x,x,25,4820,1946,404,1143,138,365,123,68,68,19,10,6,3,6,9,512,,77,33,33,1,99,43,9,30,2,9,3,5,x,x,x,x,x,x,x,x,x,1,100,40,8,24,3,8,3,1,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523130,Grünbach,,,1001,416,0,1417,1148,399,399,11,1137,463,106,370,36,75,28,59,x,x,x,x,x,x,x,x,x,7,1141,438,111,305,45,57,25,15,10,4,1,3,0,1,6,120,,81,35,35,1,99,41,9,33,3,7,3,5,x,x,x,x,x,x,x,x,x,1,99,38,10,27,4,5,2,1,1,0,0,0,0,0,1,11
BW25,WK,165,Vogtlandkreis,GE,14523150,Heinsdorfergrund,,,1225,406,0,1631,1405,388,385,5,1400,579,121,450,26,111,47,66,x,x,x,x,x,x,x,x,x,5,1400,564,106,345,45,93,53,37,18,7,2,1,0,0,1,128,,86,28,27,0,100,41,9,32,2,8,3,5,x,x,x,x,x,x,x,x,x,0,100,40,8,25,3,7,4,3,1,1,0,0,0,0,0,9
BW25,WK,165,Vogtlandkreis,GE,14523160,"Klingenthal, Stadt",,,4770,1669,0,6439,4981,1598,1595,84,4897,2270,410,1274,105,423,102,313,x,x,x,x,x,x,x,x,x,47,4934,2162,369,1042,115,349,108,93,39,17,3,8,3,0,15,611,,77,32,32,2,98,46,8,26,2,9,2,6,x,x,x,x,x,x,x,x,x,1,99,44,8,21,2,7,2,2,1,0,0,0,0,0,0,12
BW25,WK,165,Vogtlandkreis,GE,14523170,"Lengenfeld, Stadt",,,4433,1303,0,5736,4654,1247,1246,59,4595,1975,410,1327,93,442,130,218,x,x,x,x,x,x,x,x,x,31,4623,1906,372,1080,106,336,123,68,57,16,6,11,4,1,13,524,,81,27,27,1,99,43,9,29,2,10,3,5,x,x,x,x,x,x,x,x,x,1,99,41,8,23,2,7,3,2,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523190,Limbach,,,817,348,0,1165,1019,342,342,13,1006,440,77,287,26,97,29,50,x,x,x,x,x,x,x,x,x,7,1012,412,56,239,27,74,37,25,15,3,1,3,1,1,3,115,,88,34,34,1,99,44,8,29,3,10,3,5,x,x,x,x,x,x,x,x,x,1,99,41,6,24,3,7,4,3,2,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523200,"Markneukirchen, Stadt",,,4295,1619,0,5914,4789,1561,1560,59,4730,2079,380,1242,168,366,142,353,x,x,x,x,x,x,x,x,x,36,4753,1977,373,964,181,316,149,147,78,20,9,7,3,1,14,514,,81,33,33,1,99,44,8,26,4,8,3,8,x,x,x,x,x,x,x,x,x,1,99,42,8,20,4,7,3,3,2,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523230,Mühlental,,,807,233,0,1040,879,222,222,4,875,472,44,209,26,61,20,43,x,x,x,x,x,x,x,x,x,5,874,445,46,172,29,49,20,17,4,3,1,0,1,0,1,86,,85,25,25,1,100,54,5,24,3,7,2,5,x,x,x,x,x,x,x,x,x,1,99,51,5,20,3,6,2,2,1,0,0,0,0,0,0,10
BW25,WK,165,Vogtlandkreis,GE,14523245,Muldenhammer,,,1933,477,0,2410,2031,464,464,21,2010,911,154,595,44,170,42,94,x,x,x,x,x,x,x,x,x,13,2018,865,146,490,47,144,39,47,18,1,1,0,0,0,3,217,,84,23,23,1,99,45,8,30,2,9,2,5,x,x,x,x,x,x,x,x,x,1,99,43,7,24,2,7,2,2,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523260,"Netzschkau, Stadt",,,2341,773,0,3114,2483,756,756,19,2464,1018,229,605,57,377,67,111,x,x,x,x,x,x,x,x,x,9,2474,957,205,524,79,216,67,40,50,18,2,9,2,1,7,297,,80,30,30,1,99,41,9,25,2,15,3,5,x,x,x,x,x,x,x,x,x,0,100,39,8,21,3,9,3,2,2,1,0,0,0,0,0,12
BW25,WK,165,Vogtlandkreis,GE,14523270,Neuensalz,,,1335,369,0,1704,1464,343,340,21,1443,739,124,378,35,93,24,50,x,x,x,x,x,x,x,x,x,13,1451,695,102,305,40,80,30,18,10,5,1,1,0,0,2,162,,86,23,23,1,99,51,9,26,2,6,2,4,x,x,x,x,x,x,x,x,x,1,99,48,7,21,3,6,2,1,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523280,Neumark,,,1777,593,0,2370,2039,578,577,22,2017,931,157,524,55,189,68,93,x,x,x,x,x,x,x,x,x,7,2032,881,151,420,70,149,58,31,27,13,4,6,0,1,3,218,,86,28,28,1,99,46,8,26,3,9,3,5,x,x,x,x,x,x,x,x,x,0,100,43,7,21,3,7,3,2,1,1,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523290,Neustadt/Vogtl.,,,645,190,0,835,703,185,185,9,694,294,71,196,20,51,16,46,x,x,x,x,x,x,x,x,x,3,700,280,64,169,26,39,16,11,11,0,0,2,0,0,4,78,,84,26,26,1,99,42,10,28,3,7,2,7,x,x,x,x,x,x,x,x,x,0,100,40,9,24,4,6,2,2,2,0,0,0,0,0,1,11
BW25,WK,165,Vogtlandkreis,GE,14523300,"Oelsnitz/Vogtl., Stadt",,,6477,1692,0,8169,6325,1633,1630,83,6242,2786,610,1598,191,632,174,251,x,x,x,x,x,x,x,x,x,48,6277,2614,549,1254,186,491,181,76,79,26,4,14,3,4,13,783,,77,26,26,1,99,45,10,26,3,10,3,4,x,x,x,x,x,x,x,x,x,1,99,42,9,20,3,8,3,1,1,0,0,0,0,0,0,13
BW25,WK,165,Vogtlandkreis,GE,14523310,"Pausa-Mühltroff, Stadt",,,2950,991,0,3941,3277,960,958,26,3251,1389,272,971,77,289,80,173,x,x,x,x,x,x,x,x,x,13,3264,1345,247,798,109,248,88,71,30,11,1,9,2,1,6,298,,83,29,29,1,99,43,8,30,2,9,3,5,x,x,x,x,x,x,x,x,x,0,100,41,8,24,3,8,3,2,1,0,0,0,0,0,0,9
BW25,WK,165,Vogtlandkreis,GE,14523320,"Plauen, Stadt",,,35568,13501,0,49069,37926,12996,12930,421,37505,15418,4318,10014,849,3971,1602,1333,x,x,x,x,x,x,x,x,x,233,37693,14327,3764,7876,1048,3380,1591,451,557,248,50,129,28,14,73,4157,,77,34,34,1,99,41,12,27,2,11,4,4,x,x,x,x,x,x,x,x,x,1,99,38,10,21,3,9,4,1,2,1,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523330,Pöhl,,,1451,539,0,1990,1662,526,526,28,1634,683,156,470,28,160,57,80,x,x,x,x,x,x,x,x,x,15,1647,635,145,393,43,112,55,27,19,8,4,4,0,2,3,197,,84,32,32,2,98,42,10,29,2,10,4,5,x,x,x,x,x,x,x,x,x,1,99,39,9,24,3,7,3,2,1,1,0,0,0,0,0,12
BW25,WK,165,Vogtlandkreis,GE,14523340,"Reichenbach im Vogtland, Stadt",,,12381,3615,0,15996,12209,3496,3485,119,12090,5484,1233,2868,290,1386,340,489,x,x,x,x,x,x,x,x,x,59,12150,5241,1154,2216,358,997,358,268,167,52,19,28,5,5,21,1261,,76,29,29,1,99,45,10,24,2,12,3,4,x,x,x,x,x,x,x,x,x,1,100,43,10,18,3,8,3,2,1,0,0,0,0,0,0,10
BW25,WK,165,Vogtlandkreis,GE,14523360,"Rodewisch, Stadt",,,3940,1237,0,5177,4105,1185,1183,48,4057,1765,426,1074,96,374,165,157,x,x,x,x,x,x,x,x,x,32,4073,1655,356,889,104,340,119,49,57,22,1,13,4,3,7,454,,79,29,29,1,99,44,11,27,2,9,4,4,x,x,x,x,x,x,x,x,x,1,99,41,9,22,3,8,3,1,1,1,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523365,Rosenbach/Vogtl.,,,2413,925,0,3338,2846,887,886,26,2820,1302,276,774,88,208,67,105,x,x,x,x,x,x,x,x,x,15,2831,1218,226,635,108,203,71,46,28,12,4,3,0,0,4,273,,85,31,31,1,99,46,10,27,3,7,2,4,x,x,x,x,x,x,x,x,x,1,100,43,8,22,4,7,3,2,1,0,0,0,0,0,0,10
BW25,WK,165,Vogtlandkreis,GE,14523370,"Schöneck/Vogtl., Stadt",,,1813,634,0,2447,2005,618,618,31,1974,884,157,539,51,164,51,128,x,x,x,x,x,x,x,x,x,17,1988,841,149,421,71,149,44,58,18,7,1,3,1,3,5,217,,82,31,31,2,99,45,8,27,3,8,3,7,x,x,x,x,x,x,x,x,x,1,99,42,8,21,4,8,2,3,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523380,Steinberg,,,1631,567,0,2198,1842,555,554,27,1815,826,124,548,43,110,76,88,x,x,x,x,x,x,x,x,x,15,1827,785,123,448,58,99,54,38,17,4,1,3,0,1,4,192,,84,30,30,2,99,46,7,30,2,6,4,5,x,x,x,x,x,x,x,x,x,1,99,43,7,25,3,5,3,2,1,0,0,0,0,0,0,11
BW25,WK,165,Vogtlandkreis,GE,14523410,Theuma,,,646,173,0,819,732,165,164,10,722,343,60,203,23,48,24,21,x,x,x,x,x,x,x,x,x,6,726,315,41,160,30,36,18,12,4,3,0,1,0,0,2,104,,89,23,22,1,99,48,8,28,3,7,3,3,x,x,x,x,x,x,x,x,x,1,99,43,6,22,4,5,3,2,1,0,0,0,0,0,0,14
BW25,WK,165,Vogtlandkreis,GE,14523420,Tirpersdorf,,,845,263,0,1108,977,254,251,11,966,445,85,253,27,78,31,47,x,x,x,x,x,x,x,x,x,2,975,422,65,202,28,74,26,16,5,5,1,0,0,1,2,128,,88,26,26,1,99,46,9,26,3,8,3,5,x,x,x,x,x,x,x,x,x,0,100,43,7,21,3,8,3,2,1,1,0,0,0,0,0,13
BW25,WK,165,Vogtlandkreis,GE,14523430,"Treuen, Stadt",,,4798,1579,0,6377,5191,1530,1528,58,5133,2324,493,1323,134,468,132,259,x,x,x,x,x,x,x,x,x,28,5163,2184,448,1088,173,387,115,107,55,24,6,11,5,3,6,551,,81,29,29,1,99,45,10,26,3,9,3,5,x,x,x,x,x,x,x,x,x,1,100,42,9,21,3,8,2,2,1,1,0,0,0,0,0,11
